,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated
299,11307,Beta Finance,BETA,beta-finance,39,2021-08-18T00:00:00.000Z,"['binance-launchpad', 'defiance-capital-portfolio', 'multicoin-capital-portfolio', 'parafi-capital', 'spartan-group']",1000000000.0,385000000.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbe1a001fe942f96eea22ba08783140b9dcc09d28'}",300,,,2022-04-21T16:00:00.000Z,0.40249847719848453,18027713.48605117,-8.7254,-0.9551872,1.13515485,0.70445899,-6.88542665,-35.57360508,-43.65930261,154961913.72141653,0.0,402498477.2,2022-04-21T16:00:00.000Z
300,1343,Stratis,STRAX,stratis,27,2016-08-12T00:00:00.000Z,"['hybrid-pow-pos', 'poa', 'platform', 'enterprise-solutions', 'masternodes', 'smart-contracts', 'staking', 'dao', 'sidechain']",,136082277.40600705,136082277.40600705,,301,,,2022-04-21T16:00:00.000Z,1.1335546440616204,27433000.1154037,307.7347,-0.13447824,4.79966998,6.24598757,12.52788539,12.57799614,-0.67919784,154256697.528061,0.0079,154256697.53,2022-04-21T16:00:00.000Z
301,12999,ssv.network,SSV,ssv-network,12,2021-10-22T05:12:07.000Z,[],,10000000.0,11012871.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9D65fF81a3c488d585bBfb0Bfe3c7707c7917f54'}",302,,,2022-04-21T16:00:00.000Z,15.325274662683784,753933.22863327,-44.1364,-0.35804639,-2.09343138,8.65730767,-5.03477818,1.88898409,100.22436748,153252746.62683785,0.0,168775272.9,2022-04-21T16:00:00.000Z
302,2780,NKN,NKN,nkn,49,2018-05-28T00:00:00.000Z,"['mineable', 'platform', 'enterprise-solutions', 'distributed-computing', 'iot', 'web3']",1000000000.0,700000000.0,700000000.0,,303,601333312.0,131168811.29613204,2022-04-21T16:00:00.000Z,0.21812996000483015,5286387.21436194,8.7579,-0.53972971,1.90913235,4.02462312,0.10178338,6.58771493,-7.83723436,152690972.0033811,0.0079,218129960.0,2022-04-21T16:00:00.000Z
303,3662,HedgeTrade,HEDG,hedgetrade,10,2019-01-03T00:00:00.000Z,"['asset-management', 'marketplace', 'discount-token']",,348731468.37517333,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF1290473E210b2108A85237fbCd7b6eb42Cc654F'}",304,,,2022-04-21T16:00:00.000Z,0.43145755649217155,64720.25593172,1.0027,0.04821921,-0.19552385,0.78656221,-5.52887535,-14.72913758,-35.66196942,150462827.21707928,0.0,431457556.49,2022-04-21T16:00:00.000Z
304,1586,Ark,ARK,ark,24,2017-03-22T00:00:00.000Z,"['dpos', 'marketplace', 'payments', 'state-channel', 'polygon-ecosystem']",,136526115.4841798,161278856.0,,305,,,2022-04-21T16:00:00.000Z,1.1004802508765796,7411869.51320566,-10.5059,-0.22616788,5.52843826,5.8514552,22.0487053,29.51215431,17.78622756,150244293.81923506,0.0077,177484195.91,2022-04-21T16:00:00.000Z
305,6958,Alchemy Pay,ACH,alchemy-pay,61,2020-09-09T00:00:00.000Z,[],10000000000.0,4357841499.400752,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xed04915c23f00a313a544955524eb7dbd823143d'}",306,3561853328.0,122238700.12587325,2022-04-21T16:00:00.000Z,0.034318847203770445,22801150.72675798,-29.461,-1.1210972,-0.64015365,-6.71553703,-17.1180173,-33.70041121,-23.29628579,149556096.5561843,0.0077,343188472.04,2022-04-21T16:00:00.000Z
306,2424,SingularityNET,AGIX,singularitynet,21,2018-01-18T00:00:00.000Z,"['marketplace', 'ai-big-data', 'payments', 'cross-chain-dex-aggregator']",1000000000.0,965931914.735039,989029283.5450556,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5B7533812759B45C2B44C19e320ba2cD2681b542'}",307,,,2022-04-21T16:00:00.000Z,0.15334313189089713,12321718.87429469,27.6226,-0.449114,0.97621006,3.06781461,52.41385148,39.14571438,4.86555649,148119024.99884188,0.0076,153343131.89,2022-04-21T16:00:00.000Z
307,291,MaidSafeCoin,MAID,maidsafecoin,4,2014-04-28T00:00:00.000Z,"['platform', 'distributed-computing', 'filesharing', 'omni', 'storage']",,452552412.0,452552412.0,,308,,,2022-04-21T16:00:00.000Z,0.3248859200474464,8653.84801006,-39.2888,0.54442488,3.32285503,0.15287976,2.78828884,-11.57925576,-8.69880235,147027906.742311,0.0,147027906.74,2022-04-21T16:00:00.000Z
308,4092,Dusk Network,DUSK,dusk-network,47,2019-07-11T00:00:00.000Z,"['marketplace', 'privacy', 'smart-contracts']",1000000000.0,399050764.7263251,500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x940a2db1b7008b6c776d4faaca729d6d4a4aa551'}",309,380663707.0,138665946.9716294,2022-04-21T16:00:00.000Z,0.36427414650178197,11955212.79116715,-20.901,-0.50697578,3.048365,5.13436414,-1.89299664,-3.77388044,-47.99969022,145363876.73156548,0.0075,364274146.5,2022-04-21T16:00:00.000Z
309,4120,Prometeus,PROM,prometeus,22,2019-07-17T00:00:00.000Z,"['binance-chain', 'bnb-chain']",,16450000.0,19250000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfc82bb4ba86045af6f327323a46e80412b91b27d'}",310,,,2022-04-21T16:00:00.000Z,8.815012372337613,7194085.64449066,-50.5451,-0.8956731,-8.7441997,6.00986654,1.98151267,-0.89045439,-14.64513881,145006953.52495372,0.0075,169688988.17,2022-04-21T16:00:00.000Z
310,6843,Radicle,RAD,radicle,52,2020-09-01T00:00:00.000Z,"['coinbase-ventures-portfolio', 'fabric-ventures-portfolio', 'placeholder-ventures-portfolio', 'web3']",99999620.0,30508484.42837689,99998580.0,,311,,,2022-04-21T16:00:00.000Z,4.738323973925242,8036645.27945356,-11.9197,-0.39030054,0.38499238,4.09990107,-4.74092479,-35.3032513,-24.8478193,144559083.17510316,0.0074,473830596.83,2022-04-21T16:00:00.000Z
311,3748,Hxro,HXRO,hxro,15,2019-02-15T00:00:00.000Z,"['three-arrows-capital-portfolio', 'solana-ecosystem', 'cms-holdings-portfolio', 'coinfund-portfolio', 'ledgerprime-portfolio', 'alameda-research-portfolio']",,422208616.3078891,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4bd70556ae3f8a6ec6c4080a0c327b24325438f3'}",312,,,2022-04-21T16:00:00.000Z,0.34156213842963523,93412.72173505,-54.5407,-1.95099751,-1.58402736,-4.60267308,13.39649838,-3.77135121,-3.99523901,144210477.84953997,0.0,341562138.43,2022-04-21T16:00:00.000Z
312,12140,RMRK,RMRK,rmrk,4,2021-09-25T07:30:41.000Z,"['collectibles-nfts', 'polkadot-ecosystem', 'metaverse']",10000000.0,9500000.0,10000000.0,"{'id': 5034, 'name': 'Kusama', 'symbol': 'KSM', 'slug': 'kusama', 'token_address': 'https://statemine.statescan.io/asset/8'}",313,8828478.9644,132682063.95743808,2022-04-21T16:00:00.000Z,15.02887014767389,4247835.62021811,-50.7335,-1.31987863,0.84536146,3.08283969,3.08887631,-8.21927783,-18.9290673,142774266.40290195,0.0,150288701.48,2022-04-21T16:00:00.000Z
313,7431,Akash Network,AKT,akash-network,20,2020-10-16T00:00:00.000Z,"['cosmos-ecosystem', 'storage', 'solana-ecosystem', 'web3']",388539008.0,113861304.115862,162863559.115862,,314,,,2022-04-21T16:00:00.000Z,1.2500191239203216,1476858.70459636,9.7751,-0.06631518,-2.25521916,2.93341659,5.04681141,1.6691547,-36.79880773,142328807.61933511,0.0,485681190.39,2022-04-21T16:00:00.000Z
314,11171,Mango,MNGO,mango-markets,15,2021-08-05T00:00:00.000Z,"['decentralized-exchange', 'defi', 'derivatives', 'dao', 'dex', 'governance', 'solana-ecosystem']",5000000000.0,1000000000.0,10000000000.0,"{'id': 5426, 'name': 'Solana', 'symbol': 'SOL', 'slug': 'solana', 'token_address': 'MangoCzJ36AjZyKwVj3VnYU4GTonjfVEnJmvvWaxLac'}",315,1042408099.401484,147460696.71609467,2022-04-21T16:00:00.000Z,0.14146157997118566,644096.68094115,6.8181,0.22278398,0.65737541,-4.14920818,-8.81762338,-16.62931025,-24.9224889,141461579.97118565,0.0,707307899.86,2022-04-21T16:00:00.000Z
315,3089,AVINOC,AVINOC,avinoc,8,2018-08-06T00:00:00.000Z,[],,389244472.194085,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf1ca9cb74685755965c7458528a36934df52a3ef'}",316,,,2022-04-21T16:00:00.000Z,0.35948824708458904,1020712.69451478,10.9328,-0.53471507,0.45184698,-3.17268742,6.24325796,-19.51795596,68.70992709,139928812.99641767,0.0072,0.0,2022-04-21T16:00:00.000Z
316,4679,Band Protocol,BAND,band-protocol,156,2019-09-18T00:00:00.000Z,"['cosmos-ecosystem', 'defi', 'oracles', 'binance-chain', 'binance-launchpad', 'binance-labs-portfolio', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'web3', 'near-protocol-ecosystem', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,35191821.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba11d00c5f74255f56a5e366f4f77f5a186d7f55'}",317,,,2022-04-21T16:00:00.000Z,3.9747626058376277,16548107.47190343,-24.2825,-0.34422255,1.76292258,6.09952416,2.30359135,-13.79242938,-8.83014537,139879134.14213136,0.0072,397476260.58,2022-04-21T16:00:00.000Z
317,3673,ASD,ASD,bitmax-token,6,2019-01-08T00:00:00.000Z,['centralized-exchange'],,660615274.0,780615274.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff742d05420b6aca4481f635ad8341f81a6300c2'}",318,,,2022-04-21T16:00:00.000Z,0.21090225613309638,1998706.41652122,-4.1559,0.08845335,0.47368644,0.28800302,-0.82104064,-10.42456479,-27.25645434,139325251.72258365,0.0072,164633522.46,2022-04-21T16:00:00.000Z
318,2840,QuarkChain,QKC,quarkchain,29,2018-06-04T00:00:00.000Z,"['marketplace', 'payments']",10000000000.0,6399906497.0,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664'}",319,5302462976.0,115196481.75502838,2022-04-21T16:00:00.000Z,0.021725089317253234,11386651.38005578,80.9182,-0.41235248,2.38563368,0.66948131,31.66139099,45.41246707,37.45138314,139038540.26939428,0.0072,217250893.17,2022-04-21T16:00:00.000Z
319,4038,MovieBloc,MBL,moviebloc,19,2019-06-21T00:00:00.000Z,"['media', 'content-creation', 'video']",30000000000.0,13527667870.0,30000000000.0,"{'id': 2566, 'name': 'ONT', 'symbol': 'ONT', 'slug': 'ontology', 'token_address': 'e5a49d7fd57e7178e189d3965d1ee64368a1036d'}",320,13997078850.0,143322217.9271249,2022-04-21T16:00:00.000Z,0.010239437775770256,22871783.91245504,8.5716,0.01054786,1.98361515,-4.06737566,-41.07917243,83.1623817,66.11510038,138515713.40615156,0.0071,307183133.27,2022-04-21T16:00:00.000Z
320,1762,Ergo,ERG,ergo,18,2017-06-29T00:00:00.000Z,"['mineable', 'pow', 'platform', 'dapp', 'cardano-ecosystem', 'cardano']",97739924.0,32012428.0,35316150.0,,321,53658069.0,231380148.88885358,2022-04-21T16:00:00.000Z,4.312122169153228,1817299.88506099,72.4803,-1.14548022,2.1064765,1.52462246,18.33331367,44.73873477,14.96958263,138041500.46722153,0.0,421466493.09,2022-04-21T16:00:00.000Z
321,5618,Dawn Protocol,DAWN,dawn-protocol,10,2020-05-27T00:00:00.000Z,"['cosmos-ecosystem', 'gaming']",93468683.0,72464266.09522189,76588156.82742885,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x580c8520deda0a441522aeae0f9f7a5f29629afa'}",322,,,2022-04-21T16:00:00.000Z,1.9028427116684277,3552551.72094649,-54.9707,-0.00172813,0.65567128,3.3178043,4.59287356,4.99834169,-1.79425667,137888100.59569454,0.0,177856202.22,2022-04-21T16:00:00.000Z
322,3418,Metadium,META,metadium,8,2018-10-09T00:00:00.000Z,"['platform', 'identity', 'kenetic-capital-portfolio']",,1687369624.0,2000000000.0,,323,,,2022-04-21T16:00:00.000Z,0.08081052122997731,4088991.04760998,35.9396,-1.90332232,0.80920323,-1.77821195,2.45137078,16.13724489,-2.82706378,136357218.82307082,0.0,161621042.46,2022-04-21T16:00:00.000Z
323,5072,Rakon,RKN,rakon,5,2019-12-25T00:00:00.000Z,[],285714286.0,242857143.0,285714286.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6e5a43db10b04701385a34afb670e404bc7ea597'}",324,,,2022-04-21T16:00:00.000Z,0.5602225081199017,91256.3182435,-47.2812,-1.10082905,1.40224096,8.91979696,3.50531298,23.73457646,16.14319175,136054037.76629364,0.0,160063573.91,2022-04-21T16:00:00.000Z
324,5612,SOMESING,SSX,somesing,13,2020-05-21T00:00:00.000Z,[],5000000000.0,2641077754.0,6000000000.0,"{'id': 4256, 'name': 'Klaytn', 'symbol': 'KLAY', 'slug': 'klaytn', 'token_address': '0xdcd62c57182e780e23d2313c4782709da85b9d6c'}",325,,,2022-04-21T16:00:00.000Z,0.05104331867227091,12829488.99272918,142.5988,-0.14926805,1.87057619,3.49104121,15.57966584,21.39503289,7.58638206,134809373.4356675,0.0,255216593.36,2022-04-21T16:00:00.000Z
325,4006,Standard Tokenization Protocol,STPT,standard-tokenization-protocol,34,2019-06-12T00:00:00.000Z,"['defi', 'payments']",1942420283.0,1452836946.027067,1942420283.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xde7d85157d9714eadf595045cc12ca4a5f3e2adb'}",326,1452836946.0,134696149.50435296,2022-04-21T16:00:00.000Z,0.09271250285532934,29269445.95143855,541.3046,-1.8856446,3.39802761,4.22961206,1.27789935,11.2871223,12.9604309,134696149.5068624,0.0069,180086646.03,2022-04-21T16:00:00.000Z
326,1974,Propy,PRO,propy,12,2017-09-19T00:00:00.000Z,"['real-estate', 'escrow', 'smart-contracts', 'arrington-xrp-capital-portfolio']",,73851416.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x226bb599a12c826476e3a771454697ea52e9e220'}",327,,,2022-04-21T16:00:00.000Z,1.8224085978518938,2171307.23023525,-19.4817,-2.45629098,-1.76174747,-50.13870948,14.57502092,-7.38598166,-35.56526656,134587455.4819369,0.0069,182240859.79,2022-04-21T16:00:00.000Z
327,2927,sUSD,SUSD,susd,45,2018-07-13T00:00:00.000Z,"['store-of-value', 'defi', 'stablecoin', 'algorithmic-stablecoin', 'synthetics', 'fantom-ecosystem', 'usd-stablecoin']",142399574.0,134684367.22789717,134684367.22789717,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x57Ab1ec28D129707052df4dF418D58a2D46d5f51'}",328,,,2022-04-21T16:00:00.000Z,0.9966523617892312,3699700.1865978,98.6805,-0.27389426,-0.08534893,0.56501201,-0.09207024,-0.33034553,-0.38679083,134233492.69377184,0.0069,141922871.74,2022-04-21T16:00:00.000Z
328,13769,World Mobile Token,WMT,world-mobile-token,6,2021-11-02T08:55:10.000Z,"['cardano-ecosystem', 'cardano']",2000000000.0,243955714.49,2000000000.0,"{'id': 2010, 'name': 'Cardano', 'symbol': 'ADA', 'slug': 'cardano', 'token_address': '1d7f33bd23d85e1a25d87d86fac4f199c3197a2f7afeb662a0f34e1e776f726c646d6f62696c65746f6b656e'}",329,244802671.213659,134564378.21905443,2022-04-21T16:00:00.000Z,0.5496850894311086,2250420.05838561,50.2501,-0.27877979,-1.37950847,-3.25681768,-24.88773212,-36.52622188,-15.08443643,134098818.73666565,0.0,1099370178.86,2022-04-21T16:00:00.000Z
329,7429,Liquity,LQTY,liquity,20,2020-10-16T00:00:00.000Z,['defi'],100000000.0,69506083.00673023,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D'}",330,,,2022-04-21T16:00:00.000Z,1.9283545241429643,1398200.23484459,-18.3964,1.18549322,2.81527761,1.45800474,-26.88698715,-18.92129845,-53.63108616,134032369.62148465,0.0,192835452.41,2022-04-21T16:00:00.000Z
330,7288,Venus,XVS,venus,79,2020-10-05T00:00:00.000Z,"['defi', 'yield-farming', 'binance-launchpool', 'lending-borowing', 'bnb-chain']",29960733.0,12170524.0,29960733.0,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63'}",331,,,2022-04-21T16:00:00.000Z,11.008160492329761,18073693.21813613,-27.2538,1.28514596,2.21567878,8.29341703,16.27582693,21.64150917,5.30941912,133975081.46775118,0.0069,329812557.33,2022-04-21T16:00:00.000Z
331,11206,Bloktopia,BLOK,bloktopia,20,2021-08-09T00:00:00.000Z,"['metaverse', 'polkafoundry-red-kite', 'bullperks-launchpad', 'animoca-brands-portfolio', 'oxbull']",200000000000.0,8338704276.0,200000000000.0,"{'id': 3890, 'name': 'Polygon', 'symbol': 'MATIC', 'slug': 'polygon', 'token_address': '0x229b1b6c23ff8953d663c4cbb519717e323a0a84'}",332,10599712815.0,169785669.08659533,2022-04-21T16:00:00.000Z,0.016017949924674004,5395875.71319288,8.9336,-0.31753425,1.30361729,-1.15545411,-0.46919219,-8.36561815,-47.09018326,133568947.529633,0.0069,3203589984.93,2022-04-21T16:00:00.000Z
332,8536,Mask Network,MASK,mask-network,75,2021-02-21T00:00:00.000Z,"['communications-social-media', 'content-creation', 'web3', 'animoca-brands-portfolio', 'injective-ecosystem', 'bnb-chain']",100000000.0,29130722.72384565,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x69af81e73a73b40adf4f3d4223cd9b1ece623074'}",333,47229163.0,216345625.73656064,2022-04-21T16:00:00.000Z,4.580763494296112,54217428.83101913,2.7303,0.34497454,4.61526439,9.55227634,1.70867172,-1.1037862,-37.40647319,133440951.21585435,0.0069,458076349.43,2022-04-21T16:00:00.000Z
333,2989,STASIS EURO,EURS,stasis-euro,26,2018-07-30T00:00:00.000Z,"['marketplace', 'stablecoin', 'asset-backed-stablecoin', 'wallet', 'eur-stablecoin']",,124125940.0,124125940.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdb25f211ab05b1c97d595516f45794528a807ad8'}",334,,,2022-04-21T16:00:00.000Z,1.0711151019184928,19910230.81145792,-32.3959,0.15539062,-0.03975867,-0.61654085,-2.74092043,-5.84806862,-6.55454323,132953168.87382872,0.0,132953168.87,2022-04-21T16:00:00.000Z
334,16463,OpenDAO,SOS,opendao,43,2021-12-24T11:16:54.000Z,[],100000000000000.0,100000000000000.0,73545908892348.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3b484b82567a09e2588a13d54d032153f0c0aee0'}",335,23545908892348.0,30754918.97473778,2022-04-21T16:00:00.000Z,1.3061682653810224e-06,10475743.95630518,-35.4435,0.15168738,-0.06748943,-6.75619244,-25.76164643,-39.55030353,-48.55125413,130616826.53810224,0.0067,130616826.54,2022-04-21T16:00:00.000Z
335,7590,Dvision Network,DVI,dvision-network,19,2020-11-04T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'ethereum-ecosystem', 'metaverse', 'mvb', 'injective-ecosystem', 'bnb-chain']",1000000000.0,331096290.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x10633216e7e8281e33c86f02bf8e565a635d9770'}",336,186724316.0,73539641.08402422,2022-04-21T16:00:00.000Z,0.39384073086669774,1991412.81280795,-23.6225,-0.27043568,-0.71883975,-0.59592341,2.80904454,-32.65984931,-45.85731871,130399204.84085211,0.0067,393840730.87,2022-04-21T16:00:00.000Z
336,8911,Strike,STRK,strike,11,2021-03-22T00:00:00.000Z,['defi'],6540888.0,3160423.51126619,6540888.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x74232704659ef37c08995e386a2e26cc27a8d7b1'}",337,,,2022-04-21T16:00:00.000Z,40.99069099771076,10124836.54211902,135.0838,-0.41399907,0.50702571,-1.02515636,3.65432909,0.84003837,30.21484299,129547943.57221244,0.0067,268115518.86,2022-04-21T16:00:00.000Z
337,7208,Polkastarter,POLS,polkastarter,68,2020-09-28T00:00:00.000Z,"['defi', 'polkadot', 'polkadot-ecosystem', 'launchpad', 'bnb-chain']",,93221432.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa'}",338,,,2022-04-21T16:00:00.000Z,1.3737430370423802,26106565.8744745,82.233,0.13335106,3.67734227,-2.34469375,-4.13855969,-5.48900849,-23.81516334,128062293.11311972,0.0066,137374303.7,2022-04-21T16:00:00.000Z
338,3977,Sport and Leisure,SNL,sport-and-leisure,6,2019-05-28T00:00:00.000Z,['marketplace'],,678662952.834708,963252000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa806b3fed6891136940cf81c4085661500aa2709'}",339,,,2022-04-21T16:00:00.000Z,0.18759068561884257,0.0,-100.0,-0.97834011,6.29257554,8.11746832,3.89546899,19.97210845,9.23117246,127310848.62637109,0.0,180697103.1,2022-04-21T16:00:00.000Z
339,1750,GXChain,GXC,gxchain,31,2017-06-25T00:00:00.000Z,"['platform', 'decentralized-exchange']",100000000.0,75000000.0,99965253.72117,,340,,,2022-04-21T16:00:00.000Z,1.695619880484021,8912725.02434169,-8.1529,-0.6479807,0.51139321,-7.21203495,4.2884022,20.50858958,-1.76694068,127171491.03630158,0.0065,169561988.05,2022-04-21T16:00:00.000Z
340,6748,Centrifuge,CFG,centrifuge,12,2020-08-28T00:00:00.000Z,"['ethereum-ecosystem', 'substrate', 'polkadot', 'polkadot-ecosystem']",,221843476.0,430011123.0,,341,60000000.0,33130223.448157445,2022-04-21T16:00:00.000Z,0.5521703908026241,431906.45127002,-10.3129,-1.01835638,0.00332508,2.53988982,8.55760459,1.99268498,-25.80529526,122495398.83993256,0.0,237439409.84,2022-04-21T16:00:00.000Z
341,1552,Enzyme,MLN,enzyme,71,2017-02-21T00:00:00.000Z,"['asset-management', 'defi', 'kenetic-capital-portfolio', 'placeholder-ventures-portfolio']",,2093292.02411826,1824437.31909865,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xec67005c4e498ec7f55e092bd1d35cbc47c91892'}",342,,,2022-04-21T16:00:00.000Z,58.50143940667819,7879702.17867523,58.5031,-1.74526874,4.60038024,7.9992668,0.83807798,10.24996869,-9.74677218,122460596.50943713,0.0063,106732209.27,2022-04-21T16:00:00.000Z
342,2930,Everipedia,IQ,everipedia,26,2018-10-03T00:00:00.000Z,"['media', 'loyalty', 'content-creation']",21000000000.0,10021446331.0,10021453884.929,"{'id': 1765, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': 'everipediaiq'}",343,,,2022-04-21T16:00:00.000Z,0.01213618500107518,7333626.94426944,82.7283,0.15135594,3.39520077,3.5192175,30.56038967,44.51034132,29.00701265,121622126.6513621,0.0063,254859885.02,2022-04-21T16:00:00.000Z
